P22681	P46108	1	IL3	15	physical	CBL	CRK
O00459	Q06124	1	IL3	15	physical	PIK3R2	PTPN11
Q9UKJ0	Q06124	1	IL3	15	physical	PILRB	PTPN11
Q9UKJ0	P29350	1	IL3	15	physical	PILRB	PTPN6
P67775	P42229	1	IL3	15	physical	PPP2CA	STAT5A
P67775	P51692	1	IL3	15	physical	PPP2CA	STAT5B
Q08209	Q9UQC2	1	IL3	15	physical	PPP3CA	GAB2
P05771	P32927	1	IL3	15	physical	PRKCB	CSF2RB
Q06124	P46109	1	IL3	15	physical	PTPN11	CRKL
Q06124	P32927	1	IL3	15	physical	PTPN11	CSF2RB
Q06124	P32927	1	IL3	15	Dephosphorylation	PTPN11	CSF2RB
Q06124	Q9UQC2	1	IL3	15	Dephosphorylation	PTPN11	GAB2
Q06124	Q9UQC2	1	IL3	15	physical	PTPN11	GAB2
Q06124	P62993	1	IL3	15	physical	PTPN11	GRB2
Q06124	Q92835	1	IL3	15	physical	PTPN11	INPP5D
Q06124	P27986	1	IL3	15	physical	PTPN11	PIK3R1
Q06124	O00459	1	IL3	15	physical	PTPN11	PIK3R2
Q06124	Q9UKJ0	1	IL3	15	physical	PTPN11	PILRB
Q06124	Q07889	1	IL3	15	physical	PTPN11	SOS1
Q06124	P42229	1	IL3	15	Dephosphorylation	PTPN11	STAT5A
Q06124	P51692	1	IL3	15	Dephosphorylation	PTPN11	STAT5B
P29350	P32927	1	IL3	15	physical	PTPN6	CSF2RB
P29350	P32927	1	IL3	15	Dephosphorylation	PTPN6	CSF2RB
P29350	Q9UQC2	1	IL3	15	physical	PTPN6	GAB2
P29350	Q9UKJ0	1	IL3	15	physical	PTPN6	PILRB
Q13905	P46109	1	IL3	15	physical	RAPGEF1	CRKL
Q13905	P29353	1	IL3	15	physical	RAPGEF1	SHC1
P10276	P19793	1	IL3	15	physical	RARA	RXRA
P10276	P42229	1	IL3	15	physical	RARA	STAT5A
P19793	P10276	1	IL3	15	physical	RXRA	RARA
P19793	P42229	1	IL3	15	physical	RXRA	STAT5A
P29353	P46109	1	IL3	15	physical	SHC1	CRKL
P29353	P32927	1	IL3	15	physical	SHC1	CSF2RB
P29353	Q9UQC2	1	IL3	15	physical	SHC1	GAB2
P29353	P62993	1	IL3	15	physical	SHC1	GRB2
P29353	Q92835	1	IL3	15	physical	SHC1	INPP5D
P29353	Q13905	1	IL3	15	physical	SHC1	RAPGEF1
P29353	Q07889	1	IL3	15	physical	SHC1	SOS1
Q07889	P62993	1	IL3	15	physical	SOS1	GRB2
Q07889	Q06124	1	IL3	15	physical	SOS1	PTPN11
Q07889	P29353	1	IL3	15	physical	SOS1	SHC1
P42229	P67775	1	IL3	15	physical	STAT5A	PPP2CA
P42229	P10276	1	IL3	15	physical	STAT5A	RARA
P42229	P19793	1	IL3	15	physical	STAT5A	RXRA
P51692	P67775	1	IL3	15	physical	STAT5B	PPP2CA
P43405	P32927	1	IL3	15	physical	SYK	CSF2RB
P43405	Q9UQC2	1	IL3	15	physical	SYK	GAB2
P42680	O60674	1	IL3	15	physical	TEC	JAK2
P42680	P27986	1	IL3	15	physical	TEC	PIK3R1
P42680	P15498	1	IL3	15	physical	TEC	VAV1
P42680	P15498	1	IL3	15	Phosphorylation	TEC	VAV1
P15498	P62993	1	IL3	15	physical	VAV1	GRB2
P63104	P32927	1	IL3	15	physical	YWHAZ	CSF2RB
